id,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41
448,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
449,0,tcp,http,SF,297,64498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
450,0,tcp,http,SF,293,634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0
451,0,tcp,http,SF,299,4897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,21,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0
452,0,tcp,http,SF,297,306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,31,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0
453,0,tcp,smtp,SF,834,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,173,92,0.47,0.1,0.01,0.02,0.01,0,0,0
454,0,tcp,http,SF,244,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
455,0,tcp,http,SF,307,5381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
456,0,tcp,http,SF,309,1212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
457,0,tcp,http,SF,318,12341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0
458,0,tcp,smtp,SF,736,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,121,76,0.63,0.04,0.01,0,0,0,0,0
459,0,tcp,http,SF,236,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,255,255,1,0,0,0,0,0,0,0
460,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0
461,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
462,0,tcp,http,SF,199,309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0
463,0,tcp,auth,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,1,0,0,0,0,0.99,1
464,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
465,0,tcp,http,SF,323,1587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
466,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
467,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
468,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
469,0,tcp,smtp,SF,1341,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,109,179,0.75,0.06,0.01,0.01,0.01,0.01,0.06,0.04
470,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0.01,0,0,0,0,0
471,0,tcp,http,SF,308,9929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,35,255,1,0,0.03,0.03,0,0,0,0
472,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,253,0.99,0.01,0.01,0,0,0,0,0
473,0,tcp,http,SF,289,593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,14,255,1,0,0.07,0.02,0,0,0,0
474,5,tcp,telnet,SF,183,3855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,158,19,0.12,0.04,0.01,0,0.01,0,0,0
475,0,tcp,http,SF,298,2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,240,0.94,0.02,0,0,0,0,0,0
476,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
477,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
478,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0
479,0,tcp,http,SF,232,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0
480,0,tcp,http,SF,302,3115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
481,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0
482,0,tcp,http,SF,263,347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,35,255,1,0,0.03,0.06,0,0,0,0
483,0,tcp,http,SF,249,1573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,1,0,0.18,255,255,1,0,0,0,0,0,0,0
484,0,tcp,http,SF,243,3551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0
485,0,tcp,http,SF,308,2156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,31,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0
486,0,tcp,http,SF,307,1984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,39,0,0,0,0,1,0,0.1,255,255,1,0,0.01,0,0,0,0,0
487,0,tcp,http,SF,240,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
488,0,tcp,http,SF,242,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
489,0,tcp,http,SF,243,531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
490,0,tcp,smtp,SF,1570,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,100,172,0.82,0.06,0.01,0.01,0,0,0,0
491,0,tcp,http,SF,299,4058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,91,255,1,0,0.01,0.02,0,0,0,0
492,0,tcp,http,SF,324,430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0
493,0,tcp,http,SF,326,241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,1,0,0.25,100,255,1,0,0.01,0.02,0,0,0,0
494,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0
495,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,252,0.99,0.01,0.01,0,0,0,0,0
496,0,tcp,http,SF,187,2702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,255,255,1,0,0,0,0,0,0,0
497,0,tcp,http,SF,188,2199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0
498,0,tcp,http,SF,263,4947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,1,0,0.12,85,255,1,0,0.01,0.03,0,0,0,0
499,0,tcp,http,SF,241,586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,20,255,1,0,0.05,0.01,0,0,0,0
500,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
501,0,tcp,http,SF,359,468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
502,0,tcp,http,SF,369,345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
503,0,tcp,ftp_data,SF,15471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,212,54,0.24,0.03,0.24,0.04,0,0,0.01,0
504,0,tcp,http,SF,310,1587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
505,0,tcp,http,SF,225,588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,255,1,0,0.25,0.05,0,0.01,0,0
506,0,tcp,http,SF,326,2445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,1,0,0.44,255,255,1,0,0.01,0,0,0,0,0
507,0,tcp,http,SF,332,5893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
508,0,tcp,http,SF,356,2772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
509,1,tcp,smtp,SF,4721,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,172,170,0.61,0.03,0.01,0.01,0,0,0.02,0.02
510,0,tcp,http,SF,296,2443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.08,0.08,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
511,0,tcp,http,SF,297,753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,21,0.05,0.05,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0
512,0,tcp,http,SF,299,1496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0,1,0,0.1,27,252,1,0,0.04,0.05,0,0,0,0
513,0,tcp,http,SF,298,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,40,0,0,0,0,1,0,0.08,37,252,1,0,0.03,0.04,0,0,0,0
514,0,tcp,http,SF,310,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,243,0.95,0.02,0,0,0,0,0,0
515,0,tcp,http,SF,356,1359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,255,1,0,0,0,0,0,0,0
516,0,tcp,http,SF,300,3463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,78,238,1,0,0.01,0.04,0,0,0,0
517,0,tcp,http,SF,298,943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0.17,88,238,1,0,0.01,0.04,0,0,0,0
518,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
519,0,tcp,http,SF,327,10624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,94,255,1,0,0.01,0.03,0,0,0,0
520,0,tcp,http,SF,303,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,242,0.95,0.02,0,0,0,0,0,0
521,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
522,0,tcp,http,SF,188,2702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0
523,0,tcp,http,SF,196,631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0
524,0,tcp,http,SF,214,753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,158,255,1,0,0.01,0.01,0,0,0,0
525,0,tcp,http,SF,163,16696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,1,0,0.21,255,255,1,0,0,0,0,0,0,0
526,0,tcp,http,SF,245,870,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
527,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
528,0,tcp,http,SF,277,35014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,149,255,1,0,0.01,0.05,0,0,0,0
529,0,tcp,http,SF,297,1093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,1,0,0.22,155,255,1,0,0.01,0.05,0,0,0,0
530,0,tcp,http,SF,297,1372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,1,0,0.16,70,255,1,0,0.01,0.02,0,0,0,0
531,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
532,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
533,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
534,0,tcp,http,SF,188,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,1,0,0.2,255,255,1,0,0,0,0,0,0,0
535,0,tcp,http,SF,236,520,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.75,1,255,1,0,1,0.07,0,0,0,0
536,199,tcp,X11,SF,56124,17588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.01,0,0,0,0,0,0
537,0,tcp,http,SF,300,709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,102,238,1,0,0.01,0.03,0,0,0,0
538,0,tcp,http,SF,298,1030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,112,247,1,0,0.01,0.03,0,0,0,0
539,0,tcp,http,SF,245,870,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0.5,255,255,1,0,0,0,0,0,0,0
540,0,tcp,smtp,SF,1517,388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,11,0.04,0.96,0,0,0,0,0.95,0.09
541,0,tcp,http,SF,236,1055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,1,0,0.5,255,255,1,0,0,0,0,0,0,0
542,0,tcp,http,SF,308,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,1,0,0.25,61,255,1,0,0.02,0.02,0,0,0,0
543,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
544,0,tcp,http,SF,361,755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0
545,0,tcp,http,SF,358,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0
546,0,tcp,http,SF,192,753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,1,0,0.12,185,255,1,0,0.01,0.01,0,0,0,0
547,0,tcp,http,SF,192,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,36,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0
548,0,tcp,http,SF,363,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,46,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0
549,13,tcp,http,SF,363,190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,55,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0
550,0,tcp,http,SF,323,2427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,1,0,0.21,255,255,1,0,0,0,0,0,0,0
551,0,tcp,http,SF,326,2445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,24,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0
552,0,tcp,http,SF,314,6924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,34,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0
553,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
554,0,tcp,http,SF,327,664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
555,0,tcp,http,SF,329,1266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,100,255,1,0,0.01,0.03,0,0,0,0
556,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
557,0,udp,private,SF,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0
558,0,tcp,http,SF,309,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,1,0,0.2,255,244,0.96,0.02,0,0,0,0,0,0
559,0,tcp,http,SF,329,4471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,111,255,1,0,0.01,0.02,0,0,0,0
560,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
561,0,tcp,http,SF,337,1212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0
562,0,tcp,http,SF,268,9207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0,0
563,433,tcp,X11,SF,31645608,207796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.02,0,0,0,0,0,0
564,0,tcp,http,SF,336,3313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,1,0,0.16,255,255,1,0,0,0,0,0,0,0
565,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
566,0,tcp,http,SF,232,2698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,1,0,0,255,244,0.96,0.02,0,0,0,0,0,0
567,0,tcp,http,SF,202,3376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,249,255,1,0,0,0.01,0,0,0,0
568,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,33,231,0.55,0.06,0.55,0.01,0.03,0,0.36,0
569,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,1,0,0.11,255,251,0.98,0.01,0,0,0,0,0,0
570,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,1,0,0.1,255,251,0.98,0.01,0.01,0,0,0,0,0
571,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,1,0,0.14,255,251,0.98,0.01,0,0,0,0,0,0
572,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0.86,0.29,0.15,255,250,0.98,0.01,0,0,0,0,0,0
573,0,tcp,http,SF,205,1965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
574,0,tcp,http,SF,205,770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0
575,0,tcp,http,SF,203,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0
576,0,tcp,http,SF,240,9207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0
577,0,tcp,http,SF,310,1512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,40,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0
578,0,tcp,http,SF,205,3410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,50,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0
579,0,tcp,http,SF,206,16082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,58,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0
580,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
581,0,tcp,http,SF,257,8712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,1,0,0.2,255,255,1,0,0,0,0,0,0,0
582,0,tcp,http,SF,327,1565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0
583,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,1,0,0.2,255,250,0.98,0.01,0,0,0,0,0,0
584,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,1,0,0.19,255,250,0.98,0.01,0,0,0,0,0,0
585,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,1,0,0.16,255,250,0.98,0.01,0,0,0,0,0,0
586,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,0,0,0,0,1,0,0.12,255,250,0.98,0.01,0.01,0,0,0,0,0
587,0,tcp,ftp_data,SF,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,6,0.02,0.92,0.02,0,0,0,0.92,0
588,0,udp,domain_u,SF,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,0,0,0,0,1,0,0.13,255,252,0.99,0.01,0,0,0,0,0,0
589,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,0,0,0,0,1,0,0.1,255,250,0.98,0.01,0,0,0,0,0,0
590,0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,251,0.98,0.01,0.01,0,0,0,0,0
591,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,1,0,0.14,255,250,0.98,0.01,0.01,0,0,0,0,0
592,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,1,0,0.15,255,250,0.98,0.01,0,0,0,0,0,0
593,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,1,0,0.25,255,250,0.98,0.01,0,0,0,0,0,0
594,1,tcp,auth,SF,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,9,0.04,0.05,0,0,0,0,0,0
595,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,1,0,0.16,255,250,0.98,0.01,0.01,0,0,0,0,0
596,0,tcp,http,SF,353,1565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,1,0,0.2,255,255,1,0,0,0,0,0,0,0
597,0,tcp,http,SF,216,1850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,1,0,0.2,255,255,1,0,0,0,0,0,0,0
598,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,0,0.86,0.21,0.15,255,249,0.98,0.01,0.01,0,0,0,0,0
